Date,RV,CV,JV
2021-01-01,0.0008749030942449599,0.0007392170662944368,0.00013568602795052318
2021-01-02,0.005202811774028654,0.0043896411868876994,0.000813170587140955
2021-01-03,0.004196454557556837,0.003436431356648906,0.0007600232009079312
2021-01-04,0.00926151273577283,0.006302872496817747,0.0029586402389550825
2021-01-05,0.005753870708351826,0.005271361920400124,0.00048250878795170257
2021-01-06,0.005369364542384794,0.004292191054559066,0.0010771734878257276
2021-01-07,0.00628495520926989,0.006712214970128506,0.0
2021-01-08,0.008631143944426704,0.007082280382957526,0.0015488635614691786
2021-01-09,0.003594590986984225,0.0027629315960997986,0.0008316593908844266
2021-01-10,0.008260363002929406,0.00790394154595096,0.00035642145697844727
2021-01-12,0.010178521970412732,0.008152245810930546,0.0020262761594821866
2021-01-13,0.006997508793518587,0.006004418142818437,0.0009930906507001503
2021-01-14,0.0032226983082191303,0.0026517178797666368,0.0005709804284524935
2021-01-15,0.006295799442824669,0.004630588780369312,0.0016652106624553565
2021-01-16,0.004089011519501938,0.0028451348096619144,0.0012438767098400237
2021-01-17,0.003565991587271687,0.0023161356024943625,0.0012498559847773246
2021-01-18,0.0027276786891745576,0.0017965848653283144,0.0009310938238462432
2021-01-19,0.0020954612851349936,0.0016656694434726736,0.00042979184166232003
2021-01-20,0.003126696523065184,0.002065681197870632,0.001061015325194552
2021-01-21,0.007931970965903725,0.005216092938138532,0.0027158780277651935
2021-01-22,0.007079907778091676,0.005666311829973654,0.0014135959481180217
2021-01-23,0.00285954676764687,0.0019013990266461096,0.0009581477410007602
2021-01-24,0.0016643039777662822,0.0013298391402715467,0.0003344648374947355
2021-01-25,0.002650658144341249,0.0023191190087677705,0.0003315391355734787
2021-01-26,0.0034374362098693505,0.0024309393461423765,0.001006496863726974
2021-01-27,0.005011104281322276,0.003535210089563808,0.0014758941917584678
2021-01-28,0.00291474947983625,0.0021889262139512884,0.0007258232658849616
2021-01-29,0.015492425753802448,0.008098508014124933,0.007393917739677515
2021-01-30,0.0032965199776327954,0.0024844813369328087,0.0008120386406999867
2021-01-31,0.001789841820278385,0.0013346408723538723,0.00045520094792451276
2021-02-01,0.002131438015378856,0.0015478947351239714,0.0005835432802548846
2021-02-02,0.0017356496864980337,0.0010877101498983678,0.0006479395365996659
2021-02-03,0.0016022044416070832,0.0010251406451346975,0.0005770637964723857
2021-02-04,0.002446297718436498,0.0015433790011267247,0.0009029187173097732
2021-02-05,0.0012505199733998712,0.0009335686651811208,0.00031695130821875043
2021-02-06,0.0017906239830786674,0.0014276977621354215,0.00036292622094324586
2021-02-07,0.002346982908800429,0.001673232457838997,0.0006737504509614321
2021-02-08,0.007305319892860068,0.002830673036134463,0.004474646856725605
2021-02-09,0.004952828847572733,0.0035120261784917024,0.0014408026690810303
2021-02-10,0.0027822272179047905,0.0013017218497384949,0.0014805053681662956
2021-02-11,0.003130350415124673,0.002019033953235418,0.001111316461889255
2021-02-12,0.002037977675252776,0.001691655718221178,0.00034632195703159776
2021-02-13,0.0012080350435656334,0.000650392393682518,0.0005576426498831154
2021-02-14,0.0011829215541788976,0.0009620329223822206,0.00022088863179667707
2021-02-15,0.002110743872347904,0.0018693675173486021,0.00024137635499930183
2021-02-16,0.0027888378535946244,0.0017045686487766243,0.0010842692048180001
2021-02-17,0.0017070425913950633,0.0014966099240994388,0.00021043266729562455
2021-02-18,0.0008439244916554987,0.0005616118158316399,0.00028231267582385874
2021-02-19,0.0015542196630125547,0.0014274939260158156,0.00012672573699673909
2021-02-20,0.0019261836144398854,0.0014974578174291554,0.00042872579701073
2021-02-21,0.0010114457692147263,0.0007599358071049071,0.00025150996210981924
2021-02-22,0.006914676417625027,0.003962991034427155,0.0029516853831978726
2021-02-23,0.019593818415349032,0.01248783417099117,0.007105984244357861
2021-02-24,0.005456457567915685,0.004528305330302995,0.0009281522376126897
2021-02-25,0.0037559331176260625,0.003600689467449426,0.00015524365017663628
2021-02-26,0.006739738073849743,0.005665540637461807,0.001074197436387936
2021-02-27,0.0030907449332397557,0.0023447215909170207,0.000746023342322735
2021-02-28,0.004578120384853156,0.003535895553894073,0.0010422248309590832
2021-03-01,0.0023367042547103372,0.0018872836278453556,0.00044942062686498165
2021-03-02,0.0026705798533028222,0.0022643296157045132,0.000406250237598309
2021-03-03,0.002170347737565804,0.0019087746059437759,0.00026157313162202813
2021-03-04,0.0038016575965981823,0.003159124276125312,0.0006425333204728703
2021-03-05,0.0029571048663086883,0.002130670649839706,0.0008264342164689825
2021-03-06,0.0012633777944260067,0.0008867811969945456,0.00037659659743146117
2021-03-07,0.0014783181808646264,0.0010720685279487765,0.0004062496529158499
2021-03-08,0.001583789650902003,0.0013190105939002036,0.0002647790570017995
2021-03-09,0.0012827852861461767,0.0010821549619778575,0.00020063032416831918
2021-03-10,0.0022979377331045522,0.001941619745511309,0.00035631798759324317
2021-03-11,0.0021509382656500495,0.0017948468233408503,0.00035609144230919925
2021-03-12,0.00210946102478535,0.0016162108333896519,0.0004932501913956981
2021-03-13,0.001720940811315104,0.0011134385513946565,0.0006075022599204476
2021-03-14,0.0010262716758502343,0.0008426881939668723,0.00018358348188336206
2021-03-15,0.004052565562080348,0.0022308203962778227,0.001821745165802525
2021-03-16,0.0029244078904667116,0.002371031581882401,0.0005533763085843104
2021-03-17,0.0019947842533008324,0.0017330897594759471,0.0002616944938248853
2021-03-18,0.0015034542146582302,0.001364321682613943,0.00013913253204428724
2021-03-19,0.0015881082295041839,0.0011365607822797583,0.0004515474472244255
2021-03-20,0.0007674718526007097,0.0006445926826114273,0.00012287916998928242
2021-03-21,0.001189485508475527,0.0007141809165383512,0.0004753045919371758
2021-03-22,0.001891537501606549,0.0016609396420874379,0.0002305978595191112
2021-03-23,0.0014821764419485444,0.0011433424156856015,0.00033883402626294287
2021-03-24,0.0027662896079611882,0.0023851600565483306,0.00038112955141285767
2021-03-25,0.0032859574602417964,0.0024506117780839017,0.0008353456821578948
2021-03-26,0.0014151744818549509,0.0009470372405082178,0.00046813724134673305
2021-03-27,0.0010379630466162203,0.0007564166926542058,0.00028154635396201446
2021-03-28,0.0008451639848307619,0.0006745232624096875,0.00017064072242107436
2021-03-29,0.0012084432047892273,0.0007818180780596904,0.00042662512672953683
2021-03-30,0.0007312906298143736,0.0005368276878122723,0.00019446294200210128
2021-03-31,0.0014598134145875693,0.0008169160642795296,0.0006428973503080397
2021-04-01,0.0006581658622397113,0.0006241376113164177,3.402825092329361e-05
2021-04-02,0.000507226604708159,0.0004024180954722829,0.00010480850923587614
2021-04-03,0.0007905186287528623,0.000707211839152012,8.330678960085031e-05
2021-04-04,0.0005477014056609352,0.00043861499604621457,0.00010908640961472066
2021-04-05,0.0005623245573696996,0.00044150245104176527,0.00012082210632793428
2021-04-06,0.0005636193124957115,0.00040475943355552203,0.00015885987894018947
2021-04-07,0.0013650255284740514,0.0010162859245493039,0.0003487396039247475
2021-04-08,0.0005733409363149432,0.00046457798152789193,0.00010876295478705127
2021-04-09,0.00039331809240471065,0.00028301073935641316,0.00011030735304829749
2021-04-10,0.0008427533111734255,0.0008219785658505528,2.0774745322872635e-05
2021-04-11,0.0006869786627534272,0.000663056149332058,2.3922513421369227e-05
2021-04-12,0.0007240031075176468,0.0005084397429626201,0.00021556336455502668
2021-04-13,0.0010790650979348125,0.0007393507119624427,0.0003397143859723698
2021-04-14,0.001953618675405894,0.0016356770497780928,0.00031794162562780105
2021-04-15,0.000683135801716379,0.0006348735302960371,4.826227142034191e-05
2021-04-16,0.0013670035878702135,0.0010497073272649484,0.00031729626060526513
2021-04-17,0.0008331192069420325,0.0006467822434451477,0.00018633696349688487
2021-04-18,0.011987818773326104,0.010043196782324067,0.0019446219910020362
2021-04-19,0.0019361288847184193,0.001339003997473621,0.0005971248872447983
2021-04-20,0.0023959996036771575,0.0013740319872816435,0.001021967616395514
2021-04-21,0.0015580115972207084,0.0012252425339245962,0.0003327690632961122
2021-04-22,0.003890630488820234,0.003534529109290505,0.000356101379529729
2021-04-23,0.005325153260249584,0.004592124126174857,0.0007330291340747266
2021-04-24,0.0017845770170614238,0.0015289159084246771,0.00025566110863674664
2021-04-25,0.0018356632586586275,0.0014134501685437522,0.00042221309011487526
2021-04-26,0.0025823383354387297,0.002129552688538155,0.0004527856469005746
2021-04-27,0.0009234012127903142,0.000734235507357862,0.0001891657054324523
2021-04-28,0.0013146217722641174,0.0012251492625736896,8.947250969042783e-05
2021-04-29,0.0011341077374734142,0.0009753513625669115,0.00015875637490650278
2021-04-30,0.0009716158847766466,0.0006980226867849631,0.0002735931979916835
2021-05-01,0.000729330463704678,0.0006073712173522548,0.0001219592463524232
2021-05-03,0.0010601966791334123,0.0008853382428169039,0.00017485843631650838
2021-05-04,0.002059958542989692,0.0015726547392105284,0.0004873038037791636
2021-05-05,0.0016822742583468687,0.0013836383307394813,0.0002986359276073874
2021-05-06,0.0016793998429397755,0.001414531284837513,0.00026486855810226246
2021-05-07,0.0013390764157245965,0.0009916588347673846,0.00034741758095721185
2021-05-08,0.0012835555398200429,0.0009650385779317042,0.00031851696188833864
2021-05-09,0.0011630458313188904,0.0008360323234914093,0.00032701350782748104
2021-05-10,0.0025377712942808448,0.0021797834838003247,0.0003579878104805201
2021-05-11,0.0015681052609148767,0.001464357426190829,0.00010374783472404765
2021-05-12,0.0045051123830396455,0.004061117089003737,0.00044399529403590845
2021-05-13,0.011795794235576997,0.011166583899959967,0.0006292103356170305
2021-05-14,0.0018956474016830498,0.0017526873585846571,0.0001429600430983926
2021-05-17,0.012760029836960963,0.0071687771166785465,0.005591252720282417
2021-05-18,0.00444157440367055,0.0034409688930597763,0.001000605510610774
2021-05-19,0.06501650393430507,0.023383436969712026,0.04163306696459304
2021-05-20,0.012976416541172495,0.010312851336619744,0.002663565204552751
2021-05-21,0.01732894454812946,0.012105715436832675,0.005223229111296785
2021-05-22,0.007360925916957851,0.004751470478906661,0.00260945543805119
2021-05-23,0.017179343000936008,0.0116543380312389,0.005525004969697107
2021-05-24,0.009204008907169495,0.006124221586447345,0.0030797873207221507
2021-05-25,0.005011039277431091,0.003968332987611527,0.0010427062898195642
2021-05-26,0.0034547366798450907,0.003077050563932172,0.00037768611591291893
2021-05-27,0.0034763731636879413,0.0029988683557974323,0.00047750480789050895
2021-05-28,0.006092083715620691,0.004671362041212941,0.00142072167440775
2021-05-29,0.005267471685423506,0.0036493368087251394,0.001618134876698367
2021-05-30,0.0026185122646691043,0.002244754483346859,0.00037375778132224535
2021-05-31,0.0027713332344862767,0.0019808222850852034,0.0007905109494010733
2021-06-01,0.002631353053789885,0.001953458111856211,0.0006778949419336744
2021-06-02,0.00124739619170348,0.0009946965995792886,0.00025269959212419137
2021-06-03,0.0012687984233193937,0.0009012641920233038,0.0003675342312960899
2021-06-04,0.002572009583431155,0.002037494554070268,0.0005345150293608871
2021-06-05,0.0025700285581663007,0.0015266666436685855,0.0010433619144977152
2021-06-06,0.0011686785337249991,0.0008226084009316179,0.0003460701327933812
2021-06-07,0.001872413363108434,0.0013904185891060164,0.0004819947740024176
2021-06-08,0.003533701295789031,0.0022902254569328304,0.0012434758388562006
2021-06-09,0.004766409281262931,0.002735963562251952,0.0020304457190109784
2021-06-10,0.0035911082326787603,0.001985741436618377,0.0016053667960603834
2021-06-11,0.0019822970053634033,0.0015176999543623163,0.000464597051001087
2021-06-12,0.0021258391962321295,0.0015566489917432527,0.0005691902044888768
2021-06-13,0.0020682986813334034,0.0015240775115529619,0.0005442211697804416
2021-06-14,0.001937350442784257,0.0013456186075220024,0.0005917318352622546
2021-06-15,0.0015707231279220245,0.0012389212850975626,0.00033180184282446197
2021-06-16,0.0015673051394000488,0.001137835818710987,0.0004294693206890617
2021-06-17,0.00119205216339247,0.0008696262096904076,0.0003224259537020624
2021-06-18,0.001877511772876459,0.0013426676213050216,0.0005348441515714373
2021-06-19,0.0016477081263919008,0.0014571554113474528,0.000190552715044448
2021-06-20,0.00182825787626106,0.0012825139918621303,0.0005457438843989298
2021-06-21,0.007698717041913274,0.004389890701794626,0.0033088263401186476
2021-06-22,0.007843160312627936,0.004290511484637974,0.0035526488279899616
2021-06-23,0.0038902137928380487,0.003469761787968674,0.00042045200486937485
2021-06-24,0.0020984100211743654,0.0016983868982188824,0.00040002312295548304
2021-06-25,0.003767150150547171,0.0031850231550308115,0.0005821269955163595
2021-06-26,0.004000715407793069,0.0026387410694725935,0.001361974338320475
2021-06-27,0.0026229032983255316,0.0019462155643344553,0.0006766877339910763
2021-06-28,0.0015379511831391678,0.001043873424053308,0.0004940777590858598
2021-06-29,0.001694942583153698,0.001199521012251642,0.0004954215709020559
2021-06-30,0.001614201542602276,0.0012612504443547993,0.0003529510982474768
2021-07-01,0.0020248929934231414,0.0012850948155125783,0.0007397981779105631
2021-07-02,0.0012273603144870406,0.000847707744039047,0.0003796525704479936
2021-07-03,0.0006962709436855049,0.0005789266164857822,0.00011734432719972263
2021-07-04,0.000506980804208244,0.0004050294943695394,0.00010195130983870463
2021-07-05,0.0012774370034090562,0.0009937820312189898,0.00028365497219006645
2021-07-06,0.0015447294082873643,0.0010376564455057999,0.0005070729627815644
2021-07-07,0.0007984616085861345,0.0006648558817543153,0.0001336057268318192
2021-07-08,0.0014655889545153733,0.001216465205269634,0.0002491237492457392
2021-07-09,0.0008047337129415248,0.0006656922926733051,0.00013904142026821965
2021-07-10,0.0006367403503940727,0.0006133461413991518,2.339420899492091e-05
2021-07-11,0.0005171021814133559,0.00042311232460509824,9.398985680825764e-05
2021-07-12,0.0006687042497197759,0.0005988646871829715,6.983956253680439e-05
2021-07-13,0.0007324210921782722,0.0005309573400399537,0.00020146375213831846
2021-07-14,0.001198570468149429,0.0006502245697301988,0.0005483458984192303
2021-07-15,0.0011264427820016837,0.0008293478813581616,0.00029709490064352214
2021-07-16,0.000941127545623911,0.0006171251264059585,0.00032400241921795255
2021-07-17,0.0006482737185766603,0.0004389563598382329,0.0002093173587384274
2021-07-18,0.0005159077562890443,0.00041309905238863016,0.00010280870390041416
2021-07-19,0.0006304191532885362,0.0004121213791267057,0.00021829777416183045
2021-07-20,0.0011388703188151149,0.0007687171916891665,0.00037015312712594835
2021-07-21,0.0018200538490334272,0.0013534105165272723,0.00046664333250615486
2021-07-22,0.0008887119076242582,0.000639684227431786,0.0002490276801924722
2021-07-23,0.0006210704934852325,0.0006016253846568584,1.9445108828374143e-05
2021-07-24,0.0005742109359845606,0.0005072972507570035,6.691368522755714e-05
2021-07-25,0.0007999676280401889,0.000607253938385207,0.00019271368965498195
2021-07-26,0.007857798277713516,0.006984658582803908,0.0008731396949096084
2021-07-27,0.002559073006274913,0.002134259356804504,0.0004248136494704093
2021-07-28,0.002865979774416285,0.002355563339919609,0.0005104164344966757
2021-07-29,0.0010220927466573436,0.0007798028384332789,0.00024228990822406477
2021-07-30,0.0016236089413195988,0.0010713897979562428,0.000552219143363356
2021-07-31,0.0009695694096862949,0.0007594674635623926,0.00021010194612390229
2021-08-01,0.0013956757155508392,0.00128024805357098,0.00011542766197985914
2021-08-02,0.001108917831023619,0.0008386735996946089,0.00027024423132901
2021-08-03,0.0017268010038338953,0.0012907206750622556,0.0004360803287716396
2021-08-04,0.0009166839057552867,0.0007715793442135197,0.00014510456154176704
2021-08-05,0.002145108427531219,0.001484741430824866,0.000660366996706353
2021-08-06,0.0021455533673562033,0.0013956863684392513,0.000749866998916952
